time,cycle,altitude,north_pos,east_pos,forward_vel,side_vel,vertical_vel,total_vel,roll_angle,pitch_angle,yaw_angle,roll_rate,pitch_rate,yaw_rate,aileron,elevator,rudder,throttle,aoa,sideslip,g_force,heading_deg,bank_deg,pitch_deg,aoa_deg,slip_deg
18.200000,3640,1000.054003,914.641143,0.554779,55.022377,-0.000147,0.100853,55.022469,0.000011,0.050024,0.005608,0.000897,0.001924,0.000249,0.028474,0.049615,0.014228,0.724916,-0.001833,-0.000003,603.172693,0.321327,0.000617,2.866138,-0.105020,-0.000154
18.250000,3650,1000.179961,917.390768,0.570193,55.078761,-0.001227,0.379398,55.080068,0.000074,0.050148,0.005629,0.001393,0.002680,0.000524,0.028548,0.048208,0.014165,0.724629,-0.006888,-0.000022,210.601414,0.322518,0.004228,2.873262,-0.394663,-0.001276
18.300000,3660,1000.291608,920.143951,0.585631,55.135734,-0.002621,0.694667,55.140110,0.000146,0.050281,0.005658,0.001437,0.002634,0.000600,0.028623,0.046623,0.014064,0.724330,-0.012599,-0.000048,73.675512,0.324156,0.008388,2.880903,-0.721843,-0.002723
18.350000,3670,1000.387019,922.900822,0.601096,55.193215,-0.004006,1.050778,55.203217,0.000220,0.050410,0.005688,0.001441,0.002534,0.000618,0.028698,0.044840,0.013962,0.724016,-0.019036,-0.000073,25.885636,0.325912,0.012601,2.888307,-1.090675,-0.004158
18.400000,3680,1000.464011,925.661516,0.616594,55.251067,-0.005290,1.453131,55.270172,0.000294,0.050534,0.005719,0.001442,0.002420,0.000619,0.028773,0.042832,0.013870,0.723684,-0.026294,-0.000096,9.175791,0.327690,0.016820,2.895403,-1.506560,-0.005486
18.450000,3690,1000.520111,928.426176,0.632127,55.309064,-0.006449,1.907903,55.341962,0.000367,0.050652,0.005750,0.001442,0.002292,0.000616,0.028847,0.040572,0.013790,0.723327,-0.034482,-0.000117,3.315323,0.329464,0.021040,2.902152,-1.975652,-0.006681
18.500000,3700,1000.552513,931.194949,0.647698,55.366875,-0.007477,2.422130,55.419830,0.000441,0.050763,0.005781,0.001442,0.002149,0.000611,0.028922,0.038023,0.013723,0.722941,-0.043719,-0.000135,1.277349,0.331227,0.025260,2.908514,-2.504917,-0.007738
18.550000,3710,1000.558031,933.967981,0.663310,55.424014,-0.008376,3.003830,55.505355,0.000514,0.050867,0.005812,0.001441,0.001989,0.000607,0.028996,0.035148,0.013669,0.722518,-0.054144,-0.000151,0.621515,0.332977,0.029478,2.914442,-3.102239,-0.008658
18.600000,3720,1000.533050,936.745411,0.678963,55.479799,-0.009144,3.662160,55.600536,0.000588,0.050962,0.005842,0.001440,0.001810,0.000603,0.029071,0.031903,0.013628,0.722047,-0.065913,-0.000165,0.479565,0.334715,0.033693,2.919884,-3.776552,-0.009444
18.650000,3730,1000.473458,939.527363,0.694657,55.533278,-0.009784,4.407606,55.707918,0.000662,0.051047,0.005872,0.001438,0.001609,0.000599,0.029145,0.028236,0.013600,0.721517,-0.079203,-0.000176,0.538236,0.336442,0.037905,2.924780,-4.537981,-0.010095
18.700000,3740,1000.374576,942.313932,0.710391,55.583147,-0.010295,5.252212,55.830745,0.000735,0.051122,0.005902,0.001436,0.001383,0.000596,0.029220,0.024089,0.013585,0.720912,-0.094213,-0.000185,0.686082,0.338158,0.042110,2.929064,-5.398015,-0.010613
18.750000,3750,1000.231074,945.105174,0.726161,55.627628,-0.010677,6.209863,55.973168,0.000808,0.051185,0.005932,0.001433,0.001129,0.000592,0.029294,0.019395,0.013583,0.720210,-0.111172,-0.000192,0.885146,0.339864,0.046307,2.932661,-6.369712,-0.010997
18.800000,3760,1000.036862,947.901074,0.741961,55.664314,-0.010926,7.296653,56.140513,0.000881,0.051234,0.005961,0.001428,0.000845,0.000589,0.029369,0.014077,0.013594,0.719388,-0.130340,-0.000196,1.124505,0.341561,0.050492,2.935487,-7.467931,-0.011246
18.850000,3770,999.784974,950.701523,0.757784,55.689962,-0.011039,8.531346,56.339647,0.000954,0.051268,0.005991,0.001423,0.000525,0.000586,0.029443,0.008044,0.013618,0.718410,-0.152012,-0.000198,1.403670,0.343249,0.054663,2.937448,-8.709635,-0.011357
18.900000,3780,999.467410,953.506273,0.773620,55.700196,-0.011012,9.936000,56.579467,0.001026,0.051285,0.006020,0.001415,0.000168,0.000583,0.029518,0.001189,0.013657,0.717233,-0.176527,-0.000198,1.726822,0.344927,0.058814,2.938440,-10.114240,-0.011328
18.950000,3790,999.074953,956.314879,0.789452,55.689122,-0.010839,11.536790,56.871574,0.001098,0.051284,0.006049,0.001405,-0.000232,0.000580,0.029592,-0.006615,0.013710,0.715802,-0.204275,-0.000195,2.101044,0.346594,0.062939,2.938345,-11.704071,-0.011152
19.000000,3800,998.596928,959.126622,0.805262,55.648759,-0.010512,13.365159,57.231215,0.001170,0.051261,0.006078,0.001392,-0.000679,0.000576,0.029666,-0.015517,0.013778,0.714042,-0.235706,-0.000189,2.536135,0.348250,0.067031,2.937037,-13.504939,-0.010823
19.050000,3810,998.020898,961.940397,0.821023,55.568248,-0.010022,15.459433,57.678630,0.001241,0.051215,0.006107,0.001375,-0.001176,0.000571,0.029740,-0.025705,0.013862,0.711854,-0.271345,-0.000180,3.045244,0.349892,0.071079,2.934376,-15.546898,-0.010334
19.100000,3820,997.332251,964.754564,0.836702,55.432676,-0.009359,17.867166,58.241028,0.001310,0.051142,0.006135,0.001354,-0.001727,0.000565,0.029815,-0.037405,0.013964,0.709107,-0.311808,-0.000169,3.646186,0.351516,0.075074,2.930213,-17.865269,-0.009674
19.150000,3830,996.513650,967.566723,0.852254,55.221304,-0.008512,20.648649,58.955570,0.001379,0.051040,0.006163,0.001327,-0.002333,0.000558,0.029889,-0.050909,0.014084,0.705620,-0.357828,-0.000154,4.363667,0.353119,0.078998,2.924390,-20.502048,-0.008832
19.200000,3840,995.544252,970.373397,0.867620,54.904794,-0.007468,23.882302,59.874042,0.001446,0.050907,0.006191,0.001293,-0.002995,0.000548,0.029963,-0.066591,0.014223,0.701144,-0.410291,-0.000136,5.232989,0.354694,0.082833,2.916746,-23.507914,-0.007793
19.250000,3850,994.398582,973.169549,0.882722,54.440700,-0.006216,27.673325,61.070473,0.001511,0.050739,0.006217,0.001249,-0.003708,0.000535,0.030037,-0.084957,0.014384,0.695322,-0.470282,-0.000114,6.306404,0.356233,0.086554,2.907127,-26.945165,-0.006542
19.300000,3860,993.044823,975.947824,0.897454,53.765754,-0.004745,32.168138,62.654173,0.001573,0.050534,0.006243,0.001194,-0.004462,0.000518,0.030111,-0.106706,0.014565,0.687629,-0.539170,-0.000088,7.664497,0.357726,0.090131,2.895398,-30.892152,-0.005057
19.350000,3870,991.442127,978.697324,0.911670,52.781928,-0.003052,37.579875,64.793356,0.001632,0.050291,0.006268,0.001124,-0.005237,0.000494,0.030186,-0.132850,0.014770,0.677261,-0.618724,-0.000058,9.437808,0.359157,0.093527,2.881464,-35.450248,-0.003313
19.400000,3880,989.536110,981.401478,0.925160,51.329363,-0.001143,44.236419,67.761082,0.001688,0.050009,0.006292,0.001035,-0.005995,0.000464,0.030260,-0.164944,0.014996,0.662921,-0.711313,-0.000022,11.851013,0.360506,0.096692,2.865314,-40.755259,-0.001275
19.450000,3890,987.250770,984.034080,0.937611,49.128905,0.000952,52.679071,72.032867,0.001738,0.049691,0.006314,0.000924,-0.006669,0.000422,0.030334,-0.205533,0.015240,0.642369,-0.820255,0.000019,15.321988,0.361749,0.099566,2.847077,-46.997163,0.001110
19.500000,3900,984.472603,986.551184,0.948525,45.644902,0.003148,63.889621,78.519684,0.001782,0.049343,0.006333,0.000786,-0.007146,0.000367,0.030408,-0.259191,0.015497,0.611358,-0.950449,0.000069,20.713134,0.362850,0.102077,2.827131,-54.456706,0.003952
19.550000,3910,981.015083,988.872111,0.957028,39.698726,0.005241,79.903660,89.222104,0.001818,0.048985,0.006349,0.000615,-0.006656,0.000295,0.030482,-0.300000,0.015746,0.560715,-1.109686,0.000132,30.090037,0.363767,0.104137,2.806622,-63.580325,0.007565
19.600000,3920,976.522481,990.825246,0.961347,28.070992,0.006617,105.923780,109.580235,0.001844,0.048705,0.006361,0.000412,-0.004453,0.000202,0.030556,-0.300000,0.015933,0.500000,-1.311740,0.000236,49.688428,0.364455,0.105648,2.790617,-75.157171,0.013507
19.650000,3930,970.107405,991.930678,0.956694,-2.305422,-0.009048,161.521349,161.537801,0.001859,0.048543,0.006368,0.000192,-0.002090,0.000092,0.030630,-0.300000,0.015670,0.500000,-1.585069,-3.137668,108.231299,0.364861,0.106530,2.781312,-90.817737,-179.775129
19.700000,3940,1000.013684,990.266356,0.866610,55.005584,-0.000012,0.024547,55.005590,0.000001,0.050002,0.006563,0.000336,0.000710,0.000080,0.030703,0.050000,0.015352,0.725000,-0.000446,-0.000000,827.261671,0.376018,0.000056,2.864908,-0.025569,-0.000012
19.750000,3950,1000.143595,993.014921,0.884649,55.061781,-0.000910,0.292091,55.062556,0.000057,0.050108,0.006580,0.001448,0.002639,0.000511,0.030777,0.048649,0.015311,0.724716,-0.005305,-0.000017,288.750633,0.376994,0.003267,2.870972,-0.303939,-0.000947
19.800000,3960,1000.259726,995.767008,0.902713,55.118584,-0.002369,0.596022,55.121806,0.000134,0.050242,0.006609,0.001545,0.002659,0.000633,0.030851,0.047118,0.015204,0.724421,-0.010813,-0.000043,100.938005,0.378674,0.007692,2.878629,-0.619541,-0.002463
19.850000,3970,1000.360225,998.522742,0.920807,55.175924,-0.003883,0.939350,55.183920,0.000213,0.050372,0.006642,0.001554,0.002566,0.000664,0.030925,0.045397,0.015089,0.724112,-0.017023,-0.000070,35.405726,0.380547,0.012229,2.886116,-0.975345,-0.004032
19.900000,3980,1000.442988,1001.282258,0.938937,55.233684,-0.005305,1.327217,55.249628,0.000293,0.050498,0.006675,0.001554,0.002456,0.000668,0.030999,0.043460,0.014983,0.723786,-0.024025,-0.000096,12.508753,0.382462,0.016778,2.893308,-1.376503,-0.005503
19.950000,3990,1000.505635,1004.045697,0.957106,55.291667,-0.006596,1.765567,55.319849,0.000372,0.050617,0.006709,0.001554,0.002332,0.000665,0.031072,0.041279,0.014889,0.723437,-0.031921,-0.000119,4.484955,0.384378,0.021328,2.900166,-1.828941,-0.006835
20.000000,4000,1000.545462,1006.813205,0.975318,55.349577,-0.007746,2.261163,55.395745,0.000452,0.050731,0.006742,0.001554,0.002194,0.000660,0.031146,0.038820,0.014809,0.723061,-0.040830,-0.000140,1.677954,0.386282,0.025877,2.906649,-2.339370,-0.008019
20.050000,4010,1000.559405,1009.584928,0.993575,55.406979,-0.008756,2.821715,55.478784,0.000531,0.050836,0.006775,0.001553,0.002039,0.000655,0.031220,0.036048,0.014744,0.722649,-0.050883,-0.000158,0.740594,0.388172,0.030424,2.912712,-2.915387,-0.009054
20.100000,4020,1000.543981,1012.361008,1.011879,55.463256,-0.009626,3.456019,55.570828,0.000610,0.050934,0.006808,0.001552,0.001866,0.000651,0.031293,0.032918,0.014692,0.722194,-0.062231,-0.000174,0.492572,0.390049,0.034967,2.918305,-3.565597,-0.009944
20.150000,4030,1000.495236,1015.141575,1.030230,55.517546,-0.010356,4.174142,55.674244,0.000689,0.051022,0.006840,0.001550,0.001671,0.000646,0.031367,0.029383,0.014655,0.721683,-0.075045,-0.000187,0.508293,0.391913,0.039505,2.923372,-4.299750,-0.010688
20.200000,4040,1000.408670,1017.926735,1.048626,55.568661,-0.010947,4.987632,55.792048,0.000769,0.051101,0.006872,0.001547,0.001453,0.000642,0.031441,0.025387,0.014631,0.721102,-0.089516,-0.000197,0.635389,0.393764,0.044036,2.927847,-5.128908,-0.011288
20.250000,4050,1000.279156,1020.716556,1.067065,55.614978,-0.011399,5.909789,55.928092,0.000848,0.051167,0.006905,0.001544,0.001208,0.000639,0.031514,0.020865,0.014621,0.720432,-0.105865,-0.000205,0.820988,0.395605,0.048558,2.931658,-6.065633,-0.011744
20.300000,4060,1000.100846,1023.511049,1.085541,55.654301,-0.011709,6.955999,56.087318,0.000926,0.051221,0.006937,0.001539,0.000933,0.000635,0.031588,0.015743,0.014625,0.719649,-0.124341,-0.000210,1.048616,0.397435,0.053069,2.934724,-7.124217,-0.012054
20.350000,4070,999.867050,1026.310136,1.104048,55.683661,-0.011874,8.144169,56.276085,0.001005,0.051260,0.006968,0.001533,0.000625,0.000632,0.031661,0.009935,0.014644,0.718722,-0.145228,-0.000213,1.315557,0.399254,0.057563,2.936955,-8.320956,-0.012218
20.400000,4080,999.570097,1029.113615,1.122573,55.699060,-0.011890,9.495292,56.502620,0.001083,0.051282,0.007000,0.001525,0.000279,0.000628,0.031735,0.003338,0.014678,0.717610,-0.168852,-0.000213,1.624888,0.401063,0.062036,2.938249,-9.674490,-0.012231
20.450000,4090,999.201157,1031.921109,1.141103,55.695109,-0.011750,11.034206,56.777627,0.001160,0.051286,0.007031,0.001515,-0.000108,0.000625,0.031808,-0.004166,0.014727,0.716262,-0.195585,-0.000211,1.982890,0.402861,0.066484,2.938493,-11.206215,-0.012087
20.500000,4100,998.750022,1034.731990,1.159617,55.664523,-0.011447,12.790629,57.115142,0.001237,0.051270,0.007062,0.001502,-0.000540,0.000620,0.031881,-0.012721,0.014792,0.714610,-0.225860,-0.000206,2.398511,0.404645,0.070897,2.937563,-12.940826,-0.011782
20.550000,4110,998.204819,1037.545284,1.178089,55.597410,-0.010972,14.800614,57.533732,0.001314,0.051231,0.007093,0.001485,-0.001021,0.000616,0.031955,-0.022501,0.014875,0.712562,-0.260176,-0.000197,2.883790,0.406416,0.075266,2.935323,-14.907013,-0.011307
20.600000,4120,997.551641,1040.359529,1.196485,55.480226,-0.010314,17.108643,58.058257,0.001389,0.051167,0.007124,0.001463,-0.001556,0.000610,0.032028,-0.033720,0.014975,0.709999,-0.299121,-0.000186,3.454957,0.408168,0.079580,2.931626,-17.138387,-0.010651
20.650000,4130,996.774037,1043.172583,1.214759,55.294215,-0.009462,19.770723,58.722498,0.001463,0.051074,0.007154,0.001436,-0.002145,0.000602,0.032101,-0.046648,0.015095,0.706757,-0.343389,-0.000171,4.134344,0.409899,0.083823,2.926317,-19.674764,-0.009804
20.700000,4140,995.852315,1045.981333,1.232852,55.012994,-0.008402,22.859112,59.573221,0.001535,0.050950,0.007184,0.001401,-0.002791,0.000592,0.032175,-0.061631,0.015236,0.702610,-0.393815,-0.000153,4.953561,0.411601,0.087976,2.919236,-22.563962,-0.008751
20.750000,4150,994.762538,1048.781274,1.250683,54.598674,-0.007122,26.469791,60.676726,0.001606,0.050793,0.007213,0.001357,-0.003489,0.000579,0.032248,-0.079129,0.015398,0.697237,-0.451419,-0.000130,5.958874,0.413268,0.092014,2.910225,-25.864409,-0.007474
20.800000,4160,993.475017,1051.565849,1.268147,53.995328,-0.005611,30.734787,62.129885,0.001674,0.050600,0.007241,0.001302,-0.004233,0.000562,0.032321,-0.099774,0.015583,0.690174,-0.517474,-0.000104,7.220710,0.414888,0.095908,2.899140,-29.649050,-0.005954
20.850000,4170,991.951982,1054.325395,1.285095,53.117403,-0.003861,35.843529,64.079771,0.001739,0.050368,0.007268,0.001231,-0.005004,0.000539,0.032394,-0.124467,0.015792,0.680717,-0.593611,-0.000073,8.851374,0.416446,0.099618,2.885873,-34.011407,-0.004164
20.900000,4180,990.143746,1057.045346,1.301317,51.827715,-0.001875,42.082260,66.760982,0.001799,0.050098,0.007294,0.001142,-0.005772,0.000509,0.032467,-0.154566,0.016025,0.667748,-0.681994,-0.000036,11.040394,0.417924,0.103098,2.870382,-39.075370,-0.002073
20.950000,4190,987.981977,1059.702982,1.316504,49.892102,0.000323,49.912715,70.572664,0.001855,0.049790,0.007318,0.001031,-0.006481,0.000468,0.032540,-0.192249,0.016280,0.649382,-0.785605,0.000006,14.131396,0.419296,0.106285,2.852746,-45.011834,0.000371
21.000000,4200,985.366884,1062.260960,1.330175,46.875274,0.002666,60.146457,76.255411,0.001904,0.049450,0.007340,0.000891,-0.007033,0.000414,0.032614,-0.241308,0.016550,0.622155,-0.908773,0.000057,18.809294,0.420528,0.109107,2.833252,-52.068853,0.003258
21.050000,4210,982.139761,1064.652854,1.341508,41.863692,0.004986,74.390694,85.361256,0.001946,0.049089,0.007358,0.000719,-0.007156,0.000342,0.032687,-0.300000,0.016820,0.578910,-1.058214,0.000119,26.632346,0.421577,0.111473,2.812574,-60.631174,0.006824
21.100000,4220,978.013491,1066.744635,1.348923,32.544984,0.006827,96.459320,101.801653,0.001977,0.048777,0.007372,0.000511,-0.005150,0.000249,0.032760,-0.300000,0.017049,0.502013,-1.245394,0.000210,41.939484,0.422395,0.113283,2.794739,-71.355813,0.012020
21.150000,4230,972.340883,1068.198549,1.348586,10.865470,0.006014,138.722981,139.147849,0.001997,0.048579,0.007381,0.000275,-0.002774,0.000135,0.032833,-0.300000,0.017065,0.500000,-1.492631,0.000554,81.706259,0.422926,0.114437,2.783369,-85.521455,0.031714
21.200000,4240,962.732133,1067.592002,1.381897,-85.558870,-21.791695,286.328066,299.631373,0.001992,0.052173,0.007411,0.018539,-5.508436,-0.000973,0.032905,-0.300000,-0.225986,0.500000,-1.861165,-2.892197,327.261741,0.424598,0.114124,2.989295,-106.636888,-165.710682
21.250000,4250,1000.105990,1068.639054,1.266746,55.044856,-0.000578,0.207986,55.045249,0.000038,0.050069,0.007603,0.001430,0.002502,0.000464,0.032978,0.049073,0.016443,0.724802,-0.003778,-0.000011,395.951164,0.435599,0.002192,2.868751,-0.216490,-0.000602
21.300000,4260,1000.226439,1071.390051,1.287633,55.101483,-0.002052,0.500916,55.103759,0.000119,0.050202,0.007632,0.001646,0.002678,0.000656,0.033051,0.047596,0.016337,0.724511,-0.009091,-0.000037,138.329872,0.437263,0.006799,2.876336,-0.520849,-0.002133
21.350000,4270,1000.331836,1074.144657,1.308554,55.158671,-0.003683,0.831925,55.164945,0.000203,0.050334,0.007666,0.001664,0.002596,0.000707,0.033124,0.045935,0.016210,0.724207,-0.015081,-0.000067,48.457560,0.439235,0.011650,2.883899,-0.864092,-0.003825
21.400000,4280,1000.420157,1076.903004,1.329513,55.216322,-0.005244,1.205842,55.229487,0.000288,0.050461,0.007702,0.001666,0.002490,0.000716,0.033197,0.044065,0.016089,0.723886,-0.021835,-0.000095,17.073682,0.441282,0.016524,2.891184,-1.251055,-0.005441
21.450000,4290,1000.489108,1079.665231,1.350515,55.274264,-0.006671,1.628376,55.298245,0.000374,0.050582,0.007738,0.001666,0.002371,0.000714,0.033270,0.041960,0.015981,0.723544,-0.029451,-0.000121,6.086882,0.443337,0.021400,2.898146,-1.687442,-0.006915
21.500000,4300,1000.536085,1082.431482,1.371564,55.332234,-0.007949,2.106035,55.372300,0.000459,0.050697,0.007773,0.001665,0.002237,0.000709,0.033342,0.039589,0.015888,0.723177,-0.038043,-0.000144,2.234214,0.445382,0.026275,2.904746,-2.179718,-0.008231
21.550000,4310,1000.558138,1085.201905,1.392664,55.389844,-0.009076,2.646229,55.453020,0.000544,0.050805,0.007809,0.001664,0.002088,0.000704,0.033415,0.036915,0.015811,0.722777,-0.047738,-0.000164,0.917253,0.447411,0.031146,2.910940,-2.735204,-0.009388
21.600000,4320,1000.551917,1087.976644,1.413815,55.446537,-0.010052,3.257412,55.542140,0.000629,0.050906,0.007844,0.001662,0.001920,0.000698,0.033488,0.033897,0.015748,0.722336,-0.058681,-0.000181,0.527689,0.449425,0.036013,2.916679,-3.362188,-0.010387
21.650000,4330,1000.513615,1090.755832,1.435019,55.501531,-0.010878,3.949249,55.641860,0.000713,0.050997,0.007879,0.001660,0.001732,0.000694,0.033560,0.030490,0.015700,0.721843,-0.071036,-0.000196,0.487782,0.451425,0.040875,2.921910,-4.070060,-0.011229
21.700000,4340,1000.438903,1093.539584,1.456275,55.553746,-0.011555,4.732818,55.754986,0.000798,0.051078,0.007914,0.001657,0.001521,0.000689,0.033633,0.026638,0.015667,0.721285,-0.084988,-0.000208,0.589745,0.453411,0.045729,2.926569,-4.869470,-0.011917
21.750000,4350,1000.322852,1096.327982,1.477581,55.601704,-0.012083,5.620862,55.885094,0.000883,0.051148,0.007948,0.001654,0.001285,0.000685,0.033706,0.022281,0.015649,0.720644,-0.100749,-0.000217,0.760531,0.455385,0.050573,2.930588,-5.772508,-0.012451
21.800000,4360,1000.159843,1099.121056,1.498931,55.643397,-0.012459,6.628100,56.036769,0.000967,0.051206,0.007982,0.001649,0.001019,0.000681,0.033778,0.017348,0.015646,0.719898,-0.118559,-0.000224,0.976231,0.457347,0.055404,2.933886,-6.792920,-0.012829
21.850000,4370,999.943451,1101.918759,1.520319,55.676113,-0.012682,7.771632,56.215905,0.001051,0.051249,0.008016,0.001642,0.000721,0.000677,0.033851,0.011755,0.015659,0.719017,-0.138690,-0.000228,1.231239,0.459298,0.060219,2.936378,-7.946370,-0.013051
21.900000,4380,999.666315,1104.720930,1.541733,55.696195,-0.012746,9.071454,56.430112,0.001135,0.051277,0.008050,0.001634,0.000387,0.000673,0.033923,0.005407,0.015687,0.717966,-0.161456,-0.000229,1.527317,0.461236,0.065012,2.937964,-9.250754,-0.013112
21.950000,4390,999.319976,1107.527252,1.563160,55.698716,-0.012645,10.551156,56.689276,0.001218,0.051287,0.008084,0.001624,0.000013,0.000669,0.033996,-0.001811,0.015731,0.716695,-0.187214,-0.000227,1.869901,0.463163,0.069778,2.938535,-10.726591,-0.013008
22.000000,4400,998.894663,1110.337181,1.584579,55.677023,-0.012373,12.238863,57.006323,0.001300,0.051277,0.008117,0.001610,-0.000405,0.000665,0.034068,-0.010034,0.015793,0.715142,-0.216378,-0.000222,2.267128,0.465076,0.074510,2.937970,-12.397522,-0.012732
22.050000,4410,998.379040,1113.149858,1.605964,55.622100,-0.011919,14.168541,57.398308,0.001382,0.051245,0.008150,0.001593,-0.000872,0.000660,0.034140,-0.019427,0.015873,0.713224,-0.249424,-0.000214,2.730025,0.466973,0.079197,2.936138,-14.290952,-0.012278
22.100000,4420,997.759854,1115.963987,1.627280,55.521632,-0.011274,16.381875,57.887975,0.001463,0.051189,0.008183,0.001572,-0.001390,0.000654,0.034213,-0.030189,0.015972,0.710831,-0.286913,-0.000203,3.273406,0.468853,0.083829,2.932894,-16.438901,-0.011634
22.150000,4430,997.021482,1118.777654,1.648482,55.358634,-0.010425,18.931007,58.506081,0.001543,0.051105,0.008215,0.001544,-0.001963,0.000646,0.034285,-0.042571,0.016091,0.707813,-0.329504,-0.000188,3.917510,0.470710,0.088388,2.928085,-18.879163,-0.010789
22.200000,4440,996.145292,1121.588074,1.669509,55.109334,-0.009358,21.882690,59.294949,0.001621,0.050991,0.008247,0.001509,-0.002591,0.000636,0.034357,-0.056895,0.016231,0.703966,-0.377985,-0.000170,4.690723,0.472539,0.092858,2.921552,-21.656925,-0.009729
22.250000,4450,995.108751,1124.391218,1.690280,54.739829,-0.008060,25.324769,60.314119,0.001697,0.050844,0.008279,0.001465,-0.003274,0.000623,0.034429,-0.073582,0.016395,0.699002,-0.433315,-0.000147,5.634158,0.474333,0.097213,2.913135,-24.827092,-0.008436
22.300000,4460,993.884094,1127.181231,1.710689,54.200524,-0.006518,29.376742,61.649735,0.001770,0.050661,0.008309,0.001410,-0.004006,0.000606,0.034502,-0.093203,0.016582,0.692507,-0.496681,-0.000120,6.809622,0.476080,0.101423,2.902686,-28.457740,-0.006890
22.350000,4470,992.436292,1129.949527,1.730585,53.416436,-0.004723,34.207756,63.430957,0.001840,0.050441,0.008339,0.001339,-0.004771,0.000584,0.034574,-0.116565,0.016795,0.683861,-0.569595,-0.000088,8.314222,0.477766,0.105450,2.890082,-32.635400,-0.005066
22.400000,4480,990.719767,1132.683268,1.749762,52.269185,-0.002674,40.069163,65.860501,0.001907,0.050183,0.008367,0.001251,-0.005545,0.000554,0.034646,-0.144861,0.017034,0.672099,-0.654036,-0.000051,10.308863,0.479373,0.109246,2.875256,-37.473502,-0.002931
22.450000,4490,988.672757,1135.362659,1.767915,50.560847,-0.000388,47.357846,69.276005,0.001968,0.049886,0.008393,0.001139,-0.006279,0.000514,0.034718,-0.179967,0.017296,0.655621,-0.752699,-0.000008,13.078506,0.480875,0.112751,2.858244,-43.126476,-0.000439
22.500000,4500,986.206859,1137.955750,1.784576,47.933874,0.002082,56.751787,74.286079,0.002023,0.049554,0.008417,0.001000,-0.006892,0.000461,0.034790,-0.225061,0.017578,0.631570,-0.869432,0.000043,17.173516,0.482239,0.115889,2.839259,-49.814789,0.002488
22.550000,4510,983.185501,1140.407241,1.798976,43.668334,0.004599,69.540327,82.114436,0.002069,0.049198,0.008437,0.000826,-0.007242,0.000390,0.034862,-0.286119,0.017866,0.594276,-1.010073,0.000105,23.790937,0.483423,0.118572,2.818820,-57.872947,0.006034
22.600000,4520,979.372512,1142.610434,1.809688,36.058073,0.006811,88.594962,95.651722,0.002106,0.048860,0.008454,0.000615,-0.005822,0.000298,0.034934,-0.300000,0.018129,0.530601,-1.184271,0.000189,36.037183,0.484375,0.120693,2.799449,-67.853719,0.010822
22.650000,4530,974.276958,1144.317738,1.813531,19.826239,0.007451,122.207055,123.804863,0.002132,0.048626,0.008466,0.000370,-0.003496,0.000182,0.035006,-0.300000,0.018260,0.500000,-1.409963,0.000376,64.616719,0.485039,0.122144,2.786050,-80.784917,0.021532
22.700000,4540,966.424383,1144.689406,1.821281,-33.685493,0.441493,211.661813,214.325991,0.002144,0.048515,0.008477,0.000169,-0.004681,0.000582,0.035078,-0.300000,1.066876,0.500000,-1.728620,3.128487,191.353724,0.485692,0.122870,2.779722,-99.042657,179.249106
22.750000,4550,1000.067193,1144.263067,1.721878,55.027987,-0.000272,0.127086,55.028134,0.000019,0.050034,0.008697,0.001253,0.002140,0.000363,0.035150,0.049482,0.017557,0.724888,-0.002309,-0.000005,543.005390,0.498321,0.001108,2.866726,-0.132323,-0.000283
22.800000,4560,1000.191799,1147.012982,1.745783,55.084433,-0.001679,0.409223,55.085953,0.000100,0.050161,0.008725,0.001731,0.002684,0.000662,0.035222,0.048058,0.017459,0.724600,-0.007429,-0.000030,189.617862,0.499882,0.005722,2.874031,-0.425643,-0.001746
22.850000,4570,1000.301913,1149.766467,1.769724,55.141461,-0.003408,0.728357,55.146271,0.000190,0.050294,0.008760,0.001773,0.002625,0.000744,0.035293,0.046454,0.017323,0.724299,-0.013208,-0.000062,66.354450,0.501927,0.010867,2.881656,-0.756769,-0.003541
22.900000,4580,1000.395585,1152.523653,1.793706,55.198987,-0.005106,1.088837,55.209725,0.000280,0.050423,0.008798,0.001776,0.002523,0.000763,0.035365,0.044649,0.017189,0.723984,-0.019723,-0.000092,23.328200,0.504097,0.016061,2.889031,-1.130051,-0.005300
22.950000,4590,1000.470605,1155.284676,1.817735,55.256864,-0.006673,1.496141,55.277116,0.000371,0.050546,0.008836,0.001776,0.002408,0.000762,0.035437,0.042618,0.017066,0.723649,-0.027069,-0.000121,8.279784,0.506289,0.021259,2.896093,-1.550968,-0.006919
23.000000,4600,1000.524467,1158.049680,1.841816,55.314860,-0.008084,1.956527,55.349452,0.000462,0.050664,0.008875,0.001775,0.002279,0.000758,0.035509,0.040330,0.016959,0.723290,-0.035356,-0.000146,3.001216,0.508472,0.026455,2.902806,-2.025749,-0.008373
23.050000,4610,1000.554330,1160.818811,1.865951,55.372628,-0.009332,2.477124,55.428009,0.000552,0.050774,0.008912,0.001773,0.002134,0.000752,0.035580,0.037751,0.016869,0.722901,-0.044706,-0.000169,1.171330,0.510640,0.031647,2.909126,-2.561449,-0.009656
23.100000,4620,1000.556969,1163.592215,1.890144,55.429666,-0.010420,3.066054,55.514401,0.000643,0.050876,0.008950,0.001772,0.001972,0.000746,0.035652,0.034841,0.016794,0.722473,-0.055258,-0.000188,0.592075,0.512791,0.036834,2.915008,-3.166050,-0.010770
